id;time
146;5636.629
147;5634.35
148;5638.8
149;5639.462
150;5637.032
151;5641.238
152;5639.797
153;5642.519
154;5643.989
155;5645.5
156;5643.347
157;5647.768
158;5648.253
159;5646.067
160;5650.164
161;5651.027
162;5648.819
163;5652.811
164;5653.925
165;5651.64
166;5655.713
167;5656.844
168;5654.778
169;5659.141
170;5659.598
171;5657.453
172;5661.538
173;5662.427
174;5660.093
175;5664.059
176;5665.164
177;5662.896
178;5666.835
179;5668.065
180;5666.093
181;5670.449
182;5670.833
183;5668.824
184;5673.072
185;5673.61
186;5671.479
187;5675.615
188;5676.354
189;5674.483
190;5678.343
191;5679.088
192;5677.166
193;5680.966
194;5682.081
195;5679.79
196;5683.794
197;5684.955
198;5682.699
199;5686.494
200;5685.762
201;5689.449
202;5687.962
203;5692.47
204;5690.971
205;5688.785
206;5693.984
207;5691.831
208;5695.937
209;5694.558
210;5696.725
211;5698.517
212;5699.761
213;5697.614
214;5701.338
215;5702.699
216;5704.374
217;5700.759
218;5703.638
219;5707.271
220;5705.74
221;5708.741
222;5710.518
223;5706.872
224;5711.697
225;5709.644
226;5713.299
227;5714.643
228;5712.944
229;5716.918
230;5715.578
231;5717.617
232;5719.598
233;5720.385
234;5718.503
235;5722.481
236;5721.399
237;5723.421
238;5725.338
239;5724.344
240;5726.358
241;5728.014
242;5727.432
243;5729.436
244;5731.078
245;5730.416
246;5732.41
247;5734.09
248;5733.424
249;5737.059
250;5735.405
251;5740.021
252;5738.359
253;5736.482
254;5741.311
255;5739.446
256;5743.017
257;5744.323
258;5742.928
259;5746.814
260;5746.984
261;5745.557
262;5749.278
263;5749.494
264;5748.251
265;5751.853
266;5752.315
267;5750.871
268;5754.53
269;5755.294
270;5753.624
271;5757.218
272;5758.234
273;5760.01
274;5756.618
275;5759.734
276;5761.69
277;5763.807
278;5762.464
279;5764.296
280;5766.308
281;5765.412
282;5767.074
283;5769.011
284;5768.163
285;5769.819
286;5771.708
287;5770.918
288;5772.593
289;5774.359
290;5773.634
291;5777.082
292;5775.376
293;5776.409
294;5776.029
295;5779.813
296;5779.17
297;5778.671
298;5782.516
299;5781.95
300;5781.329
301;5785.194
302;5784.757
303;5784.018
304;5787.931
305;5787.523
306;5786.398
307;5790.608
308;5791.106
309;5790.766
310;5793.216
311;5791.746
312;5793.415
313;5796.098
314;5794.538
315;5796.388
316;5798.762
317;5797.193
318;5799.204
319;5801.784
320;5799.871
321;5801.908
322;5804.343
323;5802.495
324;5804.648
325;5806.873
326;5805.325
327;5807.304
328;5809.574
329;5810.211
330;5810.033
331;5812.129
332;5812.802
333;5814.781
334;5811.084
335;5814.009
336;5816.173
337;5818.183
338;5817.01
339;5819.075
340;5821.264
341;5821.585
342;5821.637
343;5823.856
344;5822.282
345;5824.391
346;5826.509
347;5824.898
348;5827.044
349;5829.103
350;5827.843
351;5830.115
352;5832.074
353;5833.09
354;5830.826
355;5834.805
356;5837.806
357;5833.756
358;5836.122
359;5840.868
360;5836.799
361;5839.182
362;5842.244
363;5839.849
364;5843.959
365;5846.941
366;5845.255
367;5842.848
368;5848.266
369;5845.844
370;5849.964
371;5852.973
372;5848.842
373;5851.31
374;5854.155
375;5851.674
376;5855.845
377;5857.291
378;5854.709
379;5858.901
380;5860.391
381;5858.139
382;5862.655
383;5863.071
384;5860.729
385;5864.999
386;5865.739
387;5863.365
388;5867.728
389;5868.49
390;5866.13
391;5870.41
392;5871.258
393;5868.884
394;5873.435
395;5874.078
396;5871.489
397;5875.79
398;5876.77
399;5874.169
400;5878.732
401;5879.426
402;5876.852
403;5881.123
404;5881.999
405;5879.418
406;5884.069
407;5884.749
408;5882.119
409;5886.682
410;5887.497
411;5884.738
412;5889.112
413;5890.272
414;5891.696
415;5887.376
416;5893.147
417;5894.546
418;5890.218
419;5896.023
420;5897.392
421;5893.055
422;5898.939
423;5895.692
424;5900.065
425;5901.969
426;5898.652
427;5903.035
428;5901.543
429;5904.99
430;5906.115
431;5907.874
432;5908.879
433;5904.612
434;5910.836
435;5907.43
436;5911.823
437;5913.712
438;5910.312
439;5914.709
440;5916.434
441;5917.349
442;5912.964
443;5916.071
444;5919.805
445;5921.05
446;5918.985
447;5922.656
448;5923.682
449;5921.89
450;5925.689
451;5926.841
452;5924.465
453;5928.36
454;5929.49
455;5931.034
456;5927.199
457;5931.969
458;5933.94
459;5930.137
460;5934.806
461;5936.828
462;5933.017
463;5937.823
464;5935.86
465;5939.775
466;5940.525
467;5942.767
468;5943.41
469;5938.833
470;5941.832
471;5945.818
472;5946.431
473;5944.79
474;5948.888
475;5949.479
476;5951.823
477;5947.778
478;5952.402
479;5954.841
480;5950.779
481;5955.434
482;5953.775
483;5958.313
484;5959.142
485;5956.342
486;5960.907
487;5961.669
488;5959.01
489;5963.564
490;5964.128
491;5961.704
492;5966.327
493;5966.816
494;5964.405
495;5969.517
496;5969.186
497;5967.183
498;5972.287
499;5972.124
500;5969.9
501;5974.819
502;5975.238
503;5972.542
504;5977.9
505;5977.624
506;5975.505
507;5980.583
508;5981.211
509;5978.21
510;5983.15
511;5983.582
512;5986.233
513;5981.545
514;5986.504
515;5989.154
516;5989.377
517;5984.442
518;5992.251
519;5987.424
520;5992.449
521;5990.373
522;5995.235
523;5995.391
524;5993.344
525;5998.644
526;5998.881
527;5995.991
528;6001.404
529;6001.835
530;5998.644
531;6004.042
532;6004.196
533;6001.361
534;6006.775
535;6006.858
536;6004.045
537;6009.216
538;6009.551
539;6011.855
540;6006.782
541;6012.269
542;6014.585
543;6009.404
544;6014.873
545;6012.149
546;6017.629
547;6017.86
548;6014.905
549;6020.605
550;6020.619
551;6017.61
552;6023.199
553;6023.4
554;6020.181
555;6025.76
556;6025.864
557;6028.401
558;6028.391
559;6023.145
560;6031.257
561;6025.807
562;6031.16
563;6028.541
564;6034.146
565;6034.098
566;6037.179
567;6031.955
568;6037.605
569;6039.869
570;6034.551
571;6040.16
572;6042.523
573;6037.234
574;6042.585
575;6045.189
576;6039.826
577;6045.29
578;6047.978
579;6042.592
580;6047.964
581;6050.741
582;6050.726
583;6045.367
584;6053.567
585;6048.16
586;6053.549
587;6056.108
588;6050.656
589;6056.429
590;6058.905
591;6053.337
592;6059.03
593;6061.673
594;6055.947
595;6061.692
596;6064.557
597;6058.667
598;6064.169
599;6067.211
600;6061.355
601;6066.793
602;6069.988
603;6064.138
604;6069.676
605;6072.807
606;6066.784
607;6072.417
608;6075.544
609;6069.442
610;6074.992
611;6078.451
612;6072.097
613;6077.655
614;6081.413
615;6074.877
616;6080.387
617;6077.881
618;6083.384
619;6084.493
620;6080.778
621;6086.357
622;6087.743
623;6083.792
624;6090.599
625;6089.434
626;6093.413
627;6087.006
628;6092.932
629;6096.164
630;6089.48
631;6095.417
632;6099.122
633;6092.325
634;6098.264
635;6102.236
636;6095.221
637;6101.377
638;6105.142
639;6098.04
640;6104.177
641;6108.006
642;6100.93
643;6107.035
644;6103.55
645;6110.926
646;6109.79
647;6113.473
648;6106.474
649;6112.465
650;6116.142
651;6109.054
652;6114.903
653;6118.919
654;6111.811
655;6117.757
656;6122.003
657;6114.476
658;6120.623
659;6117.474
660;6125.065
661;6123.32
662;6120.311
663;6128.865
664;6126.588
665;6122.921
666;6131.558
667;6129.272
668;6125.531
669;6134.14
670;6131.885
671;6110.974
672;6136.818
673;6134.562
674;6113.921
675;6139.846
676;6137.4
677;6142.794
678;6140.302
679;6116.849
680;6145.824
681;6143.273
682;6119.841
683;6122.605
684;6148.701
685;6146.163
686;6125.594
687;6149.116
688;6151.784
689;6128.516
690;6154.846
691;6152.323
692;6157.577
693;6131.218
694;6154.862
695;6160.558
696;6134.086
697;6157.744
698;6163.586
699;6160.737
700;6137.048
701;6166.581
702;6163.687
703;6139.988
704;6166.431
705;6169.62
706;6142.952
707;6145.468
708;6172.23
709;6169.259
710;6175.173
711;6148.781
712;6172.905
713;6177.922
714;6151.346
715;6175.407
716;6180.751
717;6154.066
718;6178.124
719;6183.368
720;6156.683
721;6180.884
722;6186.125
723;6159.231
724;6183.374
725;6189.061
726;6161.768
727;6186.185
728;6191.946
729;6164.857
730;6188.908
731;6195.191
732;6167.512
733;6191.66
734;6198.025
735;6169.89
736;6194.162
737;6201.035
738;6172.879
739;6196.908
740;6175.923
741;6204.372
742;6200.159
743;6178.82
744;6207.138
745;6202.936
746;6181.752
747;6210.366
748;6206.253
749;6213.341
750;6184.726
751;6208.881
752;6187.689
753;6216.382
754;6211.817
755;6190.529
756;6219.346
757;6215.118
758;6222.437
759;6193.921
760;6218.47
761;6225.233
762;6196.492
763;6220.865
764;6227.806
765;6199.225
766;6223.839
767;6230.363
768;6201.604
769;6226.447
770;6232.863
771;6204.408
772;6229.031
773;6235.582
774;6207.002
775;6231.72
776;6238.323
777;6209.435
778;6232.385
779;6241.115
780;6212.129
781;6234.747
782;6243.963
783;6214.679
784;6237.342
785;6246.856
786;6217.275
787;6239.956
788;6249.514
789;6219.86
790;6242.619
791;6252.315
792;6222.464
793;6245.565
794;6255.131
795;6225.046
796;6248.235
797;6257.865
798;6246.124
799;6250.671
800;6260.709
801;6253.296
802;6248.84
803;6263.71
804;6256.138
805;6251.674
806;6254.303
807;6266.659
808;6258.83
809;6269.692
810;6257.759
811;6262.646
812;6272.624
813;6260.242
814;6265.114
815;6262.795
816;6275.402
817;6267.686
818;6265.48
819;6278.144
820;6270.284
821;6281.088
822;6268.372
823;6273.279
824;6271.085
825;6283.891
826;6275.906
827;6286.886
828;6274.039
829;6278.568
830;6276.891
831;6290.332
832;6282.115
833;6279.551
834;6292.969
835;6284.539
836;6282.262
837;6295.692
838;6287.242
839;6284.963
840;6298.415
841;6289.952
842;6287.663
843;6301.146
844;6292.629
845;6290.326
846;6303.903
847;6295.321
848;6292.975
849;6297.981
850;6306.64
851;6295.611
852;6300.664
853;6309.536
854;6298.205
855;6303.196
856;6312.193
857;6300.671
858;6305.978
859;6315.119
860;6303.322
861;6308.645
862;6317.796
863;6306.057
864;6311.112
865;6320.228
866;6308.76
867;6313.784
868;6322.899
869;6311.613
870;6316.478
871;6325.657
872;6314.335
873;6319.198
874;6328.109
875;6322.074
876;6317.502
877;6330.828
878;6324.957
879;6320.439
880;6334.16
881;6323.375
882;6327.966
883;6336.828
884;6326.256
885;6330.944
886;6339.887
887;6342.515
888;6333.818
889;6329.266
890;6336.605
891;6345.619
892;6332.314
893;6339.652
894;6348.46
895;6335.408
896;6351.392
897;6342.608
898;6338.06
899;6354.38
900;6345.586
901;6340.963
902;6357.158
903;6348.353
904;6343.747
905;6360.142
906;6346.694
907;6351.345
908;6363.101
909;6349.641
910;6354.294
911;6366.133
912;6357.322
913;6348.326
914;6360.267
915;6369.098
916;6351.311
917;6372.072
918;6363.244
919;6354.235
920;6375.005
921;6357.14
922;6366.17
923;6377.95
924;6360.073
925;6369.111
926;6363.053
927;6372.089
928;6380.944
929;6365.996
930;6383.903
931;6375.038
932;6368.962
933;6378.003
934;6386.873
935;6371.939
936;6380.999
937;6389.94
938;6374.92
939;6393.38
940;6384.896
941;6377.681
942;6396.068
943;6387.518
944;6380.451
945;6398.705
946;6390.169
947;6383.308
948;6401.291
949;6392.653
950;6372.605
951;6404.188
952;6395.408
953;6407.219
954;6375.58
955;6398.305
956;6410.265
957;6378.587
958;6401.389
959;6413.043
960;6381.634
961;6404.632
962;6382.19
963;6415.666
964;6407.235
965;6384.74
966;6418.248
967;6409.728
968;6400.988
969;6420.676
970;6412.298
971;6403.559
972;6423.221
973;6414.813
974;6392.404
975;6425.976
976;6417.585
977;6394.97
978;6420.12
979;6400.33
980;6430.476
981;6411.575
982;6403.113
983;6422.948
984;6433.176
985;6414.318
986;6425.912
987;6406.006
988;6435.847
989;6417.343
990;6428.707
991;6438.669
992;6408.969
993;6419.991
994;6431.333
995;6411.482
996;6441.378
997;6422.517
998;6414.418
999;6444.238
1000;6434.371
1001;6425.311
1002;6447.191
1003;6437.324
1004;6417.552
1005;6428.468
1006;6419.359
1007;6450.104
1008;6440.199
1009;6431.186
1010;6422.842
1011;6444.241
1012;6454.489
1013;6435.722
1014;6425.672
1015;6446.903
1016;6457.004
1017;6438.357
1018;6428.536
1019;6449.741
1020;6459.888
1021;6440.972
1022;6431.411
1023;6452.723
1024;6462.666
1025;6443.888
1026;6434.21
1027;6465.313
1028;6455.394
1029;6446.598
1030;6437.037
1031;6458.171
1032;6468.15
1033;6449.219
1034;6440.453
1035;6461.315
1036;6471.424
1037;6452.947
1038;6443.382
1039;6464.397
1040;6474.509
1041;6456.003
1042;6446.954
1043;6468.26
1044;6478.661
1045;6461.09
1046;6449.684
1047;6470.849
1048;6463.847
1049;6452.346
1050;6473.513
1051;6466.55
1052;6454.856
1053;6476.051
1054;6457.437
1055;6478.714
1056;6455.922
1057;6460.155
1058;6481.49
1059;6458.828
1060;6462.827
1061;6484.111
1062;6461.512
1063;6465.477
1064;6486.722
1065;6464.153
1066;6468.151
1067;6489.419
1068;6466.464
1069;6470.829
1070;6492.017
1071;6469.13
1072;6473.492
1073;6494.737
1074;6471.756
1075;6476.177
1076;6497.499
1077;6474.66
1078;6478.708
1079;6500.004
1080;6477.272
1081;6481.389
1082;6502.591
1083;6479.6
1084;6484.082
1085;6505.366
1086;6482.236
1087;6486.762
1088;6508.16
1089;6484.096
1090;6489.555
1091;6510.994
1092;6486.919
1093;6492.394
1094;6513.654
1095;6489.614
1096;6495.053
1097;6516.271
1098;6492.323
1099;6497.669
1100;6518.741
1101;6510.116
1102;6521.308
1103;6500.706
1104;6512.777
1105;6524.022
1106;6503.245
1107;6515.425
1108;6505.887
1109;6526.785
1110;6502.883
1111;6508.588
1112;6529.718
1113;6506.066
1114;6511.699
1115;6532.641
1116;6508.726
1117;6514.629
1118;6535.49
1119;6511.751
1120;6538.264
1121;6517.629
1122;6514.63
1123;6520.289
1124;6541.124
1125;6517.312
1126;6543.917
1127;6523.562
1128;6520.105
1129;6546.697
1130;6526.363
1131;6538.065
1132;6549.467
1133;6529.107
1134;6540.839
1135;6552.255
1136;6531.923
1137;6543.613
1138;6554.931
1139;6534.595
1140;6531.073
1141;6557.648
1142;6537.199
1143;6533.726
1144;6560.266
1145;6539.856
1146;6551.526
1147;6562.789
1148;6542.523
1149;6554.412
1150;6565.577
1151;6545.353
1152;6541.963
1153;6568.388
1154;6548.059
1155;6559.801
1156;6571.222
1157;6550.655
1158;6562.83
1159;6574.02
1160;6553.493
1161;6565.374
1162;6576.755
1163;6555.958
1164;6568.012
1165;6558.587
1166;6579.825
1167;6570.707
1168;6561.255
1169;6582.526
1170;6573.625
1171;6563.945
1172;6585.116
1173;6575.989
1174;6566.653
1175;6587.87
1176;6563.587
1177;6569.345
1178;6590.619
1179;6566.64
1180;6571.972
1181;6593.221
1182;6584.288
1183;6574.635
1184;6595.797
1185;6571.594
1186;6577.335
1187;6598.548
1188;6589.306
1189;6580.172
1190;6601.41
1191;6577.273
1192;6583.043
1193;6601.862
1194;6595.174
1195;6585.878
1196;6604.484
1197;6597.99
1198;6607.199
1199;6588.728
1200;6600.682
1201;6591.431
1202;6609.86
1203;6603.304
1204;6612.873
1205;6594.452
1206;6590.971
1207;6597.347
1208;6615.672
1209;6608.874
1210;6618.463
1211;6600.239
1212;6596.762
1213;6621.498
1214;6603.311
1215;6599.862
1216;6606.167
1217;6617.831
1218;6624.918
1219;6609.018
1220;6620.582
1221;6627.695
1222;6623.686
1223;6612.193
1224;6630.43
1225;6615.162
1226;6633.347
1227;6611.747
1228;6618.202
1229;6636.384
1230;6629.725
1231;6621.09
1232;6639.363
1233;6617.745
1234;6642.247
1235;6624.085
1236;6635.7
1237;6627.142
1238;6645.509
1239;6623.905
1240;6630.089
1241;6648.701
1242;6627.383
1243;6632.762
1244;6651.278
1245;6629.963
1246;6635.484
1247;6654.098
1248;6647.58
1249;6638.123
1250;6656.676
1251;6635.169
1252;6640.85
1253;6659.42
1254;6637.85
1255;6643.579
1256;6640.577
1257;6662.202
1258;6646.582
1259;6643.406
1260;6665.03
1261;6649.55
1262;6668.26
1263;6647.086
1264;6652.326
1265;6670.974
1266;6649.618
1267;6655.145
1268;6673.723
1269;6652.146
1270;6657.836
1271;6676.318
1272;6654.803
1273;6660.813
1274;6657.373
1275;6678.992
1276;6663.888
1277;6682.065
1278;6660.444
1279;6666.936
1280;6663.492
1281;6685.127
1282;6666.565
1283;6670.009
1284;6688.186
1285;6673.048
1286;6691.246
1287;6670.062
1288;6675.799
1289;6693.975
1290;6672.633
1291;6678.81
1292;6696.99
1293;6675.39
1294;6700.08
1295;6681.898
1296;6678.507
1297;6684.93
1298;6681.509
1299;6703.129
1300;6706.152
1301;6684.876
1302;6688.298
1303;6709.145
1304;6690.973
1305;6687.61
1306;6712.189
1307;6694.45
1308;6691.331
1309;6714.83
1310;6697.025
1311;6693.76
1312;6717.527
1313;6699.631
1314;6696.543
1315;6720.595
1316;6702.578
1317;6699.241
1318;6723.302
1319;6705.552
1320;6702.229
1321;6726.153
1322;6704.752
1323;6708.266
1324;6729.14
1325;6711.329
1326;6708.329
1327;6732.046
1328;6714.284
1329;6711.1
1330;6716.872
1331;6735.185
1332;6713.891
1333;6719.785
1334;6737.948
1335;6716.654
1336;6722.543
1337;6719.244
1338;6740.802
1339;6725.376
1340;6743.544
1341;6722.202
1342;6746.435
1343;6728.417
1344;6725.335
1345;6731.479
1346;6749.512
1347;6728.163
1348;6752.585
1349;6734.917
1350;6731.622
1351;6755.311
1352;6737.499
1353;6734.535
1354;6758.113
1355;6740.095
1356;6737.222
1357;6742.76
1358;6760.844
1359;6739.979
1360;6745.496
1361;6763.573
1362;6742.673
1363;6748.298
1364;6766.39
1365;6745.421
1366;6751.236
1367;6769.718
1368;6748.747
1369;6753.867
1370;6772.313
1371;6751.094
1372;6756.59
1373;6753.79
1374;6775.079
1375;6759.261
1376;6777.642
1377;6756.374
1378;6762.148
1379;6780.356
1380;6759.111
1381;6783.222
1382;6765.168
1383;6761.945
1384;6786.261
1385;6768.233
1386;6765.419
1387;6788.971
1388;6770.925
1389;6767.927
1390;6791.918
1391;6773.867
1392;6770.683
1393;6794.994
1394;6776.967
1395;6773.868
1396;6798.023
1397;6779.979
1398;6776.785
1399;6782.813
1400;6800.855
1401;6779.633
1402;6803.871
1403;6785.883
1404;6783.07
1405;6806.483
1406;6788.905
1407;6785.716
1408;6809.206
1409;6791.533
1410;6788.39
1411;6811.948
1412;6794.263
1413;6791.149
1414;6814.841
1415;6796.887
1416;6793.761
1417;6796.754
1418;6817.926
1419;6830.441
1420;6833.396
1421;6820.929
1422;6800.171
1423;6836.121
1424;6823.699
1425;6802.809
1426;6839.074
1427;6826.975
1428;6806.152
1429;6841.749
1430;6829.574
1431;6808.495
1432;6844.3
1433;6832.329
1434;6811.297
1435;6847.003
1436;6834.883
1437;6814.056
1438;6849.571
1439;6837.464
1440;6816.646
1441;6852.262
1442;6839.831
1443;6819.125
1444;6855.113
1445;6842.549
1446;6821.646
1447;6857.825
1448;6845.302
1449;6824.476
1450;6848.207
1451;6860.8
1452;6827.185
1453;6851.212
1454;6864.245
1455;6830.806
1456;6853.892
1457;6866.814
1458;6833.234
1459;6856.577
1460;6869.542
1461;6835.911
1462;6859.297
1463;6872.267
1464;6838.627
1465;6862.018
1466;6874.986
1467;6841.348
1468;6864.736
1469;6877.714
1470;6844.071
1471;6867.458
1472;6880.437
1473;6846.786
1474;6870.172
1475;6883.161
1476;6849.504
1477;6872.785
1478;6885.875
1479;6852.393
1480;6875.453
1481;6888.446
1482;6854.85
1483;6878.195
1484;6891.188
1485;6857.565
1486;6880.945
1487;6893.909
1488;6860.308
1489;6883.683
1490;6896.624
1491;6863.046
1492;6886.423
1493;6899.525
1494;6865.765
1495;6889.008
1496;6902.14
1497;6868.627
1498;6891.682
1499;6904.707
1500;6871.049
1501;6894.237
1502;6907.244
1503;6873.78
1504;6897.017
1505;6909.987
1506;6876.334
1507;6899.568
1508;6912.671
1509;6878.919
1510;6902.278
1511;6915.416
1512;6881.594
1513;6904.928
1514;6918.089
1515;6884.554
1516;6907.592
1517;6920.671
1518;6886.948
1519;6910.308
1520;6923.425
1521;6889.717
1522;6913.067
1523;6926.089
1524;6892.422
1525;6916.082
1526;6928.837
1527;6894.969
1528;6919.118
1529;6931.912
1530;6898.028
1531;6934.94
1532;6922.352
1533;6901.591
1534;6937.727
1535;6925.321
1536;6904.252
1537;6940.384
1538;6927.764
1539;6906.85
1540;6943.312
1541;6930.54
1542;6909.596
1543;6946.277
1544;6933.61
1545;6912.952
1546;6949.121
1547;6936.355
1548;6915.692
1549;6938.855
1550;6951.865
1551;6918.171
1552;6941.818
1553;6954.67
1554;6920.929
1555;6944.774
1556;6923.92
1557;6957.864
1558;6926.721
1559;6960.701
1560;6947.782
1561;6963.461
1562;6950.651
1563;6930.027
1564;6966.23
1565;6953.657
1566;6932.684
1567;6968.869
1568;6956.31
1569;6935.639
1570;6971.521
1571;6958.906
1572;6937.979
1573;6973.994
1574;6961.723
1575;6941.09
1576;6976.651
1577;6964.328
1578;6943.678
1579;6979.303
1580;6966.952
1581;6946.338
1582;6981.954
1583;6969.366
1584;6948.726
1585;6984.583
1586;6971.967
1587;6951.342
1588;6987.248
1589;6974.615
1590;6953.95
1591;6989.904
1592;6977.219
1593;6956.639
1594;6992.568
1595;6979.917
1596;6959.273
1597;6995.23
1598;6982.499
1599;6961.62
1600;6997.91
1601;6985.227
1602;6964.606
1603;7000.438
1604;6987.765
1605;6967.17
1606;7003.087
1607;6990.364
1608;6969.735
1609;7005.75
1610;6992.993
1611;6972.124
1612;7008.249
1613;6995.524
1614;6974.858
1615;7010.912
1616;6998.162
1617;6977.25
1618;7013.442
1619;7000.924
1620;6980.357
1621;7016.154
1622;7003.406
1623;6982.812
1624;7018.779
1625;7006.013
1626;6985.374
1627;7021.458
1628;7008.688
1629;6988.09
1630;7023.941
1631;7011.166
1632;6990.579
1633;7026.61
1634;7013.744
1635;6992.941
1636;7029.441
1637;7016.564
1638;6995.836
1639;7032.277
1640;7019.393
1641;6998.528
1642;7034.948
1643;7001.025
1644;7021.987
1645;7037.797
1646;7024.695
1647;7003.903
1648;7027.473
1649;7040.756
1650;7006.608
1651;7043.754
1652;7030.464
1653;7009.585
1654;7033.442
1655;7046.739
1656;7012.571
1657;7015.494
1658;7049.788
1659;7036.487
1660;7052.774
1661;7018.563
1662;7039.494
1663;7055.715
1664;7042.398
1665;7021.543
1666;7058.79
1667;7045.533
1668;7025.017
1669;7061.272
1670;7048.212
1671;7027.5
1672;7063.973
1673;7030.132
1674;7051.026
1675;7067.415
1676;7054.109
1677;7033.698
1678;7056.939
1679;7070.435
1680;7036.604
1681;7073.188
1682;7060.283
1683;7039.414
1684;7042.096
1685;7063.045
1686;7076.402
1687;7045.072
1688;7079.335
1689;7066.01
1690;7082.357
1691;7069.396
1692;7048.834
1693;7084.983
1694;7071.858
1695;7051.194
1696;7087.702
1697;7074.597
1698;7053.901
1699;7090.389
1700;7077.198
1701;7056.582
1702;7079.857
1703;7093.437
1704;7059.269
1705;7096.308
1706;7062.007
1707;7082.955
1708;7099.263
1709;7064.96
1710;7085.916
1711;7102.289
1712;7089.402
1713;7068.933
1714;7105.025
1715;7092.058
1716;7071.611
1717;7107.752
1718;7094.779
1719;7074.215
1720;7110.539
1721;7097.416
1722;7076.818
1723;7113.288
1724;7100.102
1725;7079.293
1726;7116.273
1727;7102.834
1728;7081.971
1729;7105.899
1730;7119.342
1731;7085.008
1732;7122.413
1733;7108.965
1734;7088.081
1735;7125.43
1736;7111.984
1737;7091.488
1738;7128.091
1739;7114.972
1740;7094.144
1741;7130.617
1742;7117.602
1743;7097.034
1744;7133.347
1745;7120.091
1746;7099.534
1747;7136.106
1748;7122.635
1749;7102.213
1750;7125.468
1751;7139.277
1752;7105.058
1753;7128.122
1754;7141.99
1755;7107.716
1756;7130.867
1757;7144.72
1758;7110.444
1759;7133.655
1760;7147.447
1761;7113.215
1762;7136.648
1763;7150.162
1764;7116.067
1765;7152.998
1766;7139.516
1767;7118.734
1768;7155.944
1769;7142.433
1770;7121.53
1771;7145.467
1772;7158.983
1773;7124.586
1774;7161.981
1775;7148.885
1776;7128.316
1777;7164.656
1778;7151.483
1779;7130.671
1780;7167.304
1781;7154.215
1782;7133.666
1783;7169.953
1784;7156.833
1785;7136.236
1786;7172.64
1787;7159.462
1788;7138.673
1789;7175.319
1790;7162.196
1791;7141.614
1792;7177.976
1793;7164.782
1794;7143.954
1795;7180.655
1796;7167.526
1797;7146.954
1798;7183.312
1799;7169.929
1800;7149.41
1801;7186.061
1802;7172.915
1803;7152.05
1804;7188.737
1805;7175.576
1806;7154.995
1807;7191.39
1808;7178.164
1809;7157.346
1810;7194.078
1811;7180.928
1812;7160.362
1813;7196.753
1814;7183.531
1815;7162.929
1816;7199.432
1817;7186.185
1818;7165.368
1819;7202.077
1820;7188.918
1821;7168.352
1822;7204.746
1823;7191.522
1824;7170.918
1825;7207.468
1826;7194.177
1827;7173.466
1828;7210.233
1829;7196.93
1830;7176.149
1831;7212.925
1832;7199.681
1833;7178.809
1834;7215.867
1835;7202.639
1836;7182.059
1837;7218.522
1838;7205.081
1839;7184.409
1840;7221.197
1841;7207.892
1842;7187.079
1843;7223.931
1844;7210.575
1845;7189.671
1846;7226.826
1847;7213.576
1848;7192.997
1849;7229.483
1850;7216.167
1851;7195.404
1852;7232.157
1853;7218.916
1854;7198.012
1855;7234.803
1856;7221.574
1857;7201.002
1858;7237.306
1859;7224.142
1860;7203.577
1861;7239.994
1862;7226.782
1863;7206.163
1864;7242.655
1865;7229.39
1866;7208.815
1867;7245.221
1868;7231.975
1869;7211.411
1870;7247.91
1871;7234.605
1872;7213.999
1873;7250.411
